173   J2017+0603   cgj+11     0.002896215815562        2  cgj+11     8.3E-21            1  cgj+11     8.25e-21
174   J2019+2425   ntf93      0.00393452408033124     11  nss01      7.0237E-21        12  nss01      2.56e-21
175   J2032+4127   aaa+09c    0.1432499                3  lsk+15     1.25E-14          11  lsk+15     *
176   J2033+1734   rtj+96     0.0059489575348502       6  spl04      1.1112E-20         8  spl04      8.02e-21
177   J2043+1711   hrm+11     0.00237987896026         4  gfc+12     5.24E-21           2  gfc+12     4.13e-21
178   J2051-0827   sbl+96     0.0045086417449716       2  dlk+01     1.2737E-20         5  dlk+01     1.23e-20
179   B2127+11C    agk+90     0.03052929614864         1  jcj+06     0.00498789E-15     2  jcj+06     4.98e-18
180   J2129-5721   llb+96     0.00372634848386723      3  rhc+15     2.085328E-20      20  rhc+15     1.57e-20
181   J2140-2310A  rsb+04     0.0110193290688805      67  rsb+04     -5.181E-20        20  rsb+04     *
182   J2145-0750   bhl+94     0.0160524239180944       4  rhc+15     2.97876E-20       19  rhc+15     2.62e-20
183   J2214+3000   rrc+11     0.003119226579079        4  rrc+11     1.40E-20           3  rrc+11     1.10e-20
184   J2215+5135   hrm+11     0.0026096197234461       7  aaa+13     3.34E-20           7  aaa+13     -7.03e-19
185   J2222-0137   blr+13     0.032817859053065        3  kbd+14     5.865E-20          7  kbd+14     1.53e-20
186   J2229+2643   cam95a     0.0029778192947556       5  wdk+00     1.46E-21           2  wdk+00     -1.54e-21
187   J2236-5527   bbb+13     0.006907549392921        3  bbb+13     9.6E-21            6  bbb+13     *
188   J2241-5236   kjr+11     0.0021866997715528      15  kjr+11     6.64E-21           5  kjr+11     *
189   J2302+4442   cgj+11     0.005192324646411        7  cgj+11     13.3E-21           5  cgj+11     1.32e-20
190   B2303+46     dtws85     1.066371071565          16  tamt93     5.6909E-16        16  tamt93     *
191   J2317+1439   cnt93      0.0034452510710225       2  cnt96      2.42E-21           2  cnt96      2.19e-21
192   J2339-0533   rbs+14     0.00288422674154723     17  pc15       1.4102E-20         7  pc15       6.69e-21
